image,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
../data/VOCdevkit/VOC2012\JPEGImages\2010_002679.jpg,7.2269062911800575e-06,0.0008108507608994842,5.403499017120339e-05,2.3752081688144244e-05,0.0009975163266062737,1.7895259588840418e-05,0.00033181466278620064,0.020924802869558334,0.001724220346659422,0.0006302879191935062,0.0001631918566999957,0.3546309769153595,1.231319492944749e-05,0.00020881716045551002,0.8900904059410095,0.0005128920893184841,8.731046546017751e-05,0.0005521988496184349,1.392715876136208e-05,0.0003188179398421198
../data/VOCdevkit/VOC2012\JPEGImages\2010_002682.jpg,0.00036480597918853164,0.0011685709469020367,2.201088864239864e-05,0.00807993020862341,0.0015831015771254897,0.006026988849043846,0.0004179936076980084,1.3602218132291455e-05,0.013219742104411125,4.522701055975631e-05,0.0008552765939384699,0.00028838118305429816,0.00012272255844436586,0.00013884343206882477,0.5241664052009583,0.008359537459909916,0.00023278070148080587,0.0001598936360096559,0.9742806553840637,0.00011005892156390473
../data/VOCdevkit/VOC2012\JPEGImages\2010_002691.jpg,5.62475215701852e-05,0.00011811569129349664,0.010483317077159882,0.000752035528421402,3.766359077417292e-05,2.9427268600557e-05,0.005104814190417528,0.008471241220831871,7.871085836086422e-05,0.0002085865562548861,0.0001012268039630726,0.00199134461581707,0.95610511302948,1.7064312487491407e-05,0.005602357443422079,0.00019377605349291116,4.712477311841212e-05,2.3766491722199135e-05,4.5400942326523364e-05,1.5911396985757165e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002693.jpg,4.134022674406879e-06,0.014612819999456406,0.003299691015854478,2.9900988010922447e-05,0.013641384430229664,4.8093515943037346e-05,0.0006278363289311528,0.964709997177124,0.047481339424848557,2.967489490401931e-05,0.002495292341336608,0.0011056135408580303,0.00012780987890437245,0.00019264823640696704,0.010488126426935196,0.007927640341222286,3.8949085137574e-05,0.0029253754764795303,5.3090214350959286e-05,0.01510653831064701
../data/VOCdevkit/VOC2012\JPEGImages\2010_002695.jpg,0.9555147290229797,0.0001792394177755341,0.0005444366252049804,0.013666132465004921,0.00013360308366827667,0.0012559812748804688,0.008937173523008823,8.27616750029847e-05,0.0006399106350727379,5.546611646423116e-06,0.00046625654795207083,0.0011205823393538594,4.0104099753079936e-05,0.00016606222197879106,0.020409483462572098,0.00019298357074148953,0.0003822469152510166,0.000858592102304101,0.00011605118197621778,0.00035297611611895263
../data/VOCdevkit/VOC2012\JPEGImages\2010_002701.jpg,0.0005032998160459101,0.00019908780814148486,0.001832131645642221,0.0008850779267959297,0.00036258314503356814,0.0003106250078417361,0.011007075197994709,0.00043308845488354564,0.0003372499195393175,0.8934251070022583,0.00016844688798300922,0.00011849190923385322,0.0003923139884136617,0.001290221232920885,0.006494564935564995,0.00012756051728501916,0.1793283075094223,0.0001452751603210345,9.487679926678538e-05,2.0801471691811457e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002704.jpg,1.2268127647985239e-05,0.000424280297011137,3.6382720281835645e-05,0.00019793568935710937,0.02921316958963871,3.124949580524117e-05,0.00021853460930287838,0.0010921009816229343,0.010027122683823109,0.00018952577374875546,0.004808951634913683,0.0012360434047877789,1.8458234990248457e-05,2.517607936169952e-05,0.9993299245834351,0.0148165849968791,0.0004941932274959981,0.0029973469208925962,0.0025914881844073534,0.01967521384358406
../data/VOCdevkit/VOC2012\JPEGImages\2010_002705.jpg,6.478118848463055e-06,0.0009046747582033277,0.012592067010700703,0.00010300492431269959,0.0268191359937191,6.375017983373255e-05,0.00014755834126845002,0.10035385936498642,0.0013753098901361227,0.0019187424331903458,8.137711847666651e-05,0.43019577860832214,0.00012623192742466927,0.001471581868827343,0.002395259216427803,0.0016370813827961683,0.13695426285266876,0.0062442319467663765,5.384071482694708e-05,0.0002327658439753577
../data/VOCdevkit/VOC2012\JPEGImages\2010_002710.jpg,4.246697244525421e-06,0.00035908372956328094,0.00023747516388539225,0.001120464294217527,0.006120857782661915,7.033081783447415e-05,0.0004697810218203813,0.0011725606163963675,0.855686604976654,0.00010746376938186586,0.05569619685411453,0.0031481438782066107,0.00010139171354239807,0.011181272566318512,0.5261517763137817,0.1364569514989853,0.00014116345846559852,0.8336591124534607,4.817668923351448e-06,0.0024036304093897343
../data/VOCdevkit/VOC2012\JPEGImages\2010_002713.jpg,6.711808509862749e-06,0.005796054843813181,0.005245207343250513,7.467947580153123e-05,0.0014059351524338126,0.00016573745233472437,0.0004221433191560209,0.3984749913215637,0.03184698149561882,0.01164461113512516,0.00011085033474955708,0.032256338745355606,0.0005374507745727897,0.00014292178093455732,0.0022751367650926113,0.016845081001520157,0.000383317208616063,0.00038883043453097343,2.2745658498024568e-05,0.0007428776589222252
../data/VOCdevkit/VOC2012\JPEGImages\2010_002714.jpg,8.168775821104646e-06,0.00022374058607965708,0.0001185712608275935,0.00034851019154302776,0.0860515907406807,4.938476558891125e-05,0.0016391308745369315,0.011267555877566338,0.24565951526165009,0.0002696631709113717,0.3625141680240631,0.0014445404522120953,0.00019538719789125025,9.679376671556383e-05,0.9942746758460999,0.02112644352018833,0.0011559476843103766,0.021777043119072914,4.852110942010768e-05,0.02098672464489937
../data/VOCdevkit/VOC2012\JPEGImages\2010_002716.jpg,0.00017856305930763483,0.0006277902866713703,0.027903243899345398,0.44421616196632385,0.0003253694740124047,0.002661307342350483,0.03578443080186844,0.000490131787955761,0.00025302631547674537,0.0713101401925087,0.0005570700159296393,0.002283812267705798,0.014151422306895256,0.003354562446475029,0.018126217648386955,0.021719815209507942,0.0002547665499150753,0.00020103003771509975,0.00030406314181163907,0.00027259113267064095
../data/VOCdevkit/VOC2012\JPEGImages\2010_002721.jpg,3.632998777902685e-05,0.001641067094169557,0.0005248211673460901,0.024931736290454865,0.02038571611046791,0.000578427454456687,0.020366817712783813,0.0057562412694096565,0.9146548509597778,0.0016205095453187823,0.5538872480392456,0.0007129696314223111,0.000302586006000638,0.00020952658087480813,0.03885911777615547,0.7838427424430847,0.0002546123578213155,0.0006193399312905967,8.137657277984545e-05,0.0002296102320542559
../data/VOCdevkit/VOC2012\JPEGImages\2010_002723.jpg,5.0814051064662635e-06,3.078684312640689e-05,0.00020104710711166263,1.9391682144487277e-05,0.004999729339033365,2.1512645616894588e-05,0.0006815106607973576,0.9999902248382568,0.0011786501854658127,4.783721124113072e-06,0.0002267653471790254,6.665007094852626e-05,1.0477898513272521e-06,2.027700793405529e-05,0.00013835167919751257,0.0014705256326124072,1.989595875784289e-05,0.000849322066642344,3.2286257010127883e-06,0.000917432305868715
../data/VOCdevkit/VOC2012\JPEGImages\2010_002725.jpg,4.140122200624319e-06,0.00029989724862389266,0.0008912974153645337,0.0008711509872227907,0.29231682419776917,3.391587233636528e-05,0.0014162157895043492,0.00016232587222475559,0.01472147461026907,8.218104630941525e-05,0.028713228181004524,0.00020182383013889194,0.00022063958749640733,3.995643783127889e-05,0.9978700876235962,0.004177038092166185,9.467615745961666e-05,0.0009188866824842989,0.00011846264533232898,0.0023963351268321276
../data/VOCdevkit/VOC2012\JPEGImages\2010_002728.jpg,0.00012583532952703536,0.00010533520980970934,0.0026714338455349207,0.0007414529100060463,0.06553903967142105,4.21553741034586e-05,0.0009785131551325321,0.005191983189433813,0.9998447895050049,0.00015505938790738583,0.9808019995689392,0.0007489505806006491,0.00018615598673932254,0.000289658346446231,0.0025691911578178406,0.054130490869283676,0.00010186774306930602,0.01149681769311428,4.49319340987131e-05,0.03700174018740654
../data/VOCdevkit/VOC2012\JPEGImages\2010_002736.jpg,0.0007481687935069203,0.00022515535238198936,0.07663475722074509,0.002187612233683467,0.0008011769386939704,0.0007508514681831002,0.0016550880391150713,0.029742075130343437,7.081274088704959e-05,0.0008194634574465454,0.0002288105752086267,0.011113662272691727,5.068100290372968e-05,0.004184721503406763,0.0030943704769015312,0.00032293118420057,0.9450698494911194,0.0004898926126770675,0.000166743848240003,0.00025394567637704313
../data/VOCdevkit/VOC2012\JPEGImages\2010_002737.jpg,4.620699655788485e-06,0.0004108591238036752,0.0008047563023865223,0.00029274000553414226,0.0222385935485363,7.757745333947241e-05,0.005467405077069998,0.0005031238542869687,0.004722233396023512,0.0029532669577747583,0.00017531779303681105,0.021062467247247696,0.0005225205677561462,0.0007721029105596244,0.9969319105148315,0.000512417871505022,0.9975778460502625,8.650120435049757e-05,2.283241701661609e-05,9.684334509074688e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002740.jpg,0.0008423757972195745,1.2135162251070142e-05,0.9869490265846252,0.00017780954658519477,0.014540688134729862,1.584572237334214e-05,0.00019011380209121853,0.008530063554644585,0.0022441179025918245,5.048409366281703e-05,0.005524036008864641,0.00020802249491680413,6.557854794664308e-05,8.220627933042124e-05,0.0008092352654784918,0.00023876309569459409,6.990078873059247e-06,0.00025379753788001835,7.030547567410395e-05,0.0005859131924808025
../data/VOCdevkit/VOC2012\JPEGImages\2010_002741.jpg,8.483017154503614e-06,0.00024322544049937278,0.000728274171706289,0.00018681585788726807,0.0020741818007081747,1.9410221284488216e-05,4.781839015777223e-05,0.03465583920478821,0.0006061253370717168,0.0007275850512087345,2.8760190616594627e-05,0.9731668829917908,0.0001571360044181347,3.746881338884123e-05,0.0010405643843114376,0.0005803726962767541,3.5445107641862705e-05,0.10785863548517227,2.2532842649525264e-06,0.0002290035190526396
../data/VOCdevkit/VOC2012\JPEGImages\2010_002754.jpg,0.011880132369697094,0.00010590748570393771,0.0031366737093776464,0.0012852632207795978,0.000314688659273088,0.0006674324395135045,0.005442007444798946,0.00036214111605659127,0.00028150511207059026,0.18227256834506989,0.0001671526551945135,0.00036326973349787295,0.0005454255733639002,0.0010773250833153725,0.005937659647315741,0.00017091530025936663,0.6200756430625916,0.001237246673554182,8.888229058356956e-05,0.00010228658356936648
../data/VOCdevkit/VOC2012\JPEGImages\2010_002758.jpg,8.048290328588337e-05,0.00484501663595438,0.0002075054362649098,8.307708776555955e-05,9.138431050814688e-05,0.9999480247497559,0.026787765324115753,9.460910223424435e-05,5.325143774825847e-06,1.6659902030369267e-05,5.6985947594512254e-05,0.0013175713829696178,5.387420242186636e-05,0.0006950406241230667,0.5913376808166504,0.0009055966511368752,0.00032366072991862893,6.22622828814201e-05,0.0003355332009959966,2.1307203496689908e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002763.jpg,4.384510702948319e-06,0.0011579346610233188,0.00034745543962344527,2.3877057174104266e-05,0.01865372247993946,6.267283606575802e-05,0.0010511442087590694,0.0151198236271739,0.0012014276580885053,0.014928828924894333,0.0002850223972927779,0.7472031116485596,0.0021370782051235437,0.0012399659026414156,0.6528391242027283,0.003246384672820568,0.005620308220386505,0.011241619475185871,0.0002940947888419032,0.0014190030051395297
../data/VOCdevkit/VOC2012\JPEGImages\2010_002767.jpg,0.0005917512462474406,0.02881239354610443,0.001150860683992505,0.0005020226817578077,0.032035648822784424,4.6169683628249913e-05,0.0014597858535125852,7.891903806012124e-06,6.969855166971684e-05,0.0003450253570917994,0.00013576149649452418,0.0004347838112153113,0.0031318138353526592,0.004030109383165836,0.9983025789260864,0.00040356890531256795,0.0016795916017144918,0.00011269201786490157,0.0001671751233516261,6.021324952598661e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002770.jpg,0.00014691449177917093,0.0016306000761687756,0.00015770715253893286,6.445142935262993e-05,0.0034065276850014925,0.0013773738173767924,0.008122622966766357,0.0023493929766118526,0.00328086013905704,1.4193691640684847e-05,0.0006614619051106274,2.5127485059783794e-05,0.0005427387659437954,0.00019608972070273012,0.9997245669364929,0.0019846842624247074,0.0001348708028672263,0.0005785492830909789,0.001482240972109139,0.2191201001405716
../data/VOCdevkit/VOC2012\JPEGImages\2010_002771.jpg,6.460954409703845e-06,0.00015703175449743867,0.00034658415825106204,0.00023913377663120627,0.017691031098365784,8.7605272710789e-05,0.002198072848841548,0.2183043360710144,0.052011121064424515,2.7772115572588518e-05,0.003620985196903348,0.004632443655282259,5.0457096222089604e-05,0.00031731632770970464,0.0031326122116297483,0.002360596088692546,2.6553594580036588e-05,0.00022638363589067012,1.586182406754233e-05,0.0002030185132753104
../data/VOCdevkit/VOC2012\JPEGImages\2010_002774.jpg,0.000216068874578923,0.0020650073420256376,0.00014583364827558398,0.001725396723486483,0.0002274131984449923,0.999263346195221,0.010650305077433586,0.00020702977781184018,4.404849823913537e-05,4.39699761045631e-05,0.0002644356864038855,0.0005296064773574471,9.574650175636634e-05,0.00028704339638352394,0.21604061126708984,0.00013278567348606884,0.00021216007007751614,0.00010075953468913212,0.00018964215996675193,5.118545959703624e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002775.jpg,3.4933789720525965e-05,0.00046881873277015984,0.0009252591989934444,0.001253367168828845,0.0011231605894863605,3.652497616712935e-05,0.002783857984468341,0.044895779341459274,0.0007790452800691128,0.00036203741910867393,0.0036830923054367304,0.7882881164550781,0.00023538681853096932,0.00021569097589235753,0.001086139352992177,0.0806618481874466,9.390265404363163e-06,0.01174499373883009,2.9047654606983997e-05,6.324753485387191e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002780.jpg,0.0024851085618138313,7.259011908899993e-06,0.000931341724935919,0.9999979734420776,5.436587798612891e-06,0.00025329881464131176,0.00013523059897124767,0.00015172080020420253,2.5699444449855946e-05,3.210693876098958e-06,0.00010864497016882524,5.767843686044216e-05,2.0761794985446613e-06,7.71769555285573e-06,0.016549140214920044,3.736326834768988e-05,8.382200758205727e-05,7.2255002123711165e-06,3.458755372776068e-06,1.133153182308888e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002783.jpg,0.00013590358139481395,0.0029242895543575287,2.2449712560046464e-05,0.0005021722754463553,0.0019915313459932804,0.00010841212497325614,0.7823032736778259,7.647072925465181e-05,0.00014213677786756307,9.360581316286698e-06,0.00011618427379289642,5.459916792460717e-05,0.00012390298070386052,0.0035897663328796625,0.999651312828064,0.00017291514086537063,0.00043002612073905766,7.542033563368022e-05,0.0019765933975577354,0.00012116892321500927
../data/VOCdevkit/VOC2012\JPEGImages\2010_002789.jpg,3.085302887484431e-05,3.380582347745076e-05,0.00026923135737888515,0.00010087076225318015,0.007093505933880806,3.928042860934511e-05,0.0014317422173917294,0.703303337097168,0.12546393275260925,7.571520836791024e-05,0.17133735120296478,0.2415597289800644,5.9140106714039575e-06,4.149369124206714e-05,0.014160046353936195,0.0024021328426897526,0.0003010095388162881,0.11369182169437408,1.7721609992804588e-06,0.014140477403998375
../data/VOCdevkit/VOC2012\JPEGImages\2010_002790.jpg,7.450541306752712e-05,0.007494464982300997,6.366403249558061e-05,0.0009986364748328924,0.00047562282998114824,0.11998625844717026,0.9994999170303345,0.0024161336477845907,2.534132363507524e-05,0.0003844269667752087,0.00015867584443185478,0.0017206150805577636,6.733318150509149e-05,0.0011966109741479158,0.2504129409790039,0.00032900430960580707,0.0013556390767917037,1.6279975170618854e-05,2.4465403839712963e-05,5.262261765892617e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002791.jpg,0.0033269862178713083,0.002688697539269924,0.0004883405636064708,0.0005553116207011044,0.004524970427155495,0.0037422864697873592,0.0004341995809227228,0.0014787291875109076,0.0007177362567745149,1.5552541299257427e-05,0.0003638500929810107,0.0004021230561193079,8.296885789604858e-05,0.00020616223628167063,0.035728879272937775,0.003718211082741618,0.00010299756104359403,0.006956996396183968,0.00022840846213512123,0.9978389143943787
../data/VOCdevkit/VOC2012\JPEGImages\2010_002792.jpg,0.00024842118727974594,0.0765957161784172,0.0032583524007350206,0.0009564506472088397,0.008088808506727219,0.000123599951621145,0.00317141180858016,0.0001111831734306179,0.0002398668002570048,0.006386556196957827,2.2188489310792647e-05,0.0015263340901583433,0.004411336500197649,0.0019229715690016747,0.3705998659133911,0.0023501338437199593,0.00020183998276479542,0.003085874253883958,0.0001386710355291143,8.327148680109531e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002793.jpg,0.00018619131878949702,0.001278414623811841,0.00092007388593629,9.625337406760082e-05,0.010017192922532558,0.000829883327241987,0.031453583389520645,0.004473376087844372,0.003697938984259963,0.002312778029590845,0.0008656191639602184,0.9979769587516785,0.0001022472933982499,0.0005076934467069805,0.10214559733867645,0.0136147765442729,0.00016985602269414812,0.002982618985697627,0.00011078186798840761,0.0008870600140653551
../data/VOCdevkit/VOC2012\JPEGImages\2010_002803.jpg,0.0006608976400457323,5.0257131078979e-05,0.6804721355438232,0.09916643053293228,8.59963838593103e-05,0.00039514873060397804,0.009578986093401909,0.0006910655065439641,0.0002161331649404019,0.01385555975139141,0.0006282643880695105,0.002812551334500313,0.0007907814579084516,0.0007319109281525016,0.0012904172763228416,0.0005390941514633596,0.10921748727560043,0.00016377127030864358,4.5358097850112244e-05,2.8213271434651688e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002807.jpg,6.9600719143636525e-06,0.0013126475969329476,0.000758805254008621,0.001642890041694045,0.009495754726231098,0.010075228288769722,0.17375385761260986,0.0036938514094799757,0.004754703491926193,0.0018921825103461742,0.0003478909202385694,0.8268951177597046,0.0001311813248321414,0.00041094745392911136,0.9994565844535828,0.0010944688692688942,0.5851733088493347,0.0005269678658805788,2.688143285922706e-05,0.00022290251217782497
../data/VOCdevkit/VOC2012\JPEGImages\2010_002808.jpg,3.256477793911472e-05,6.759966345271096e-05,0.0005412248428910971,0.0001835754665080458,8.53333986015059e-05,0.00021881774591747671,0.0035085093695670366,0.004436575807631016,4.3376043322496116e-05,0.00013394327834248543,7.257482502609491e-05,0.9980494976043701,0.003917541354894638,4.551234815153293e-05,0.002055034041404724,0.00034868568764068186,1.8819968317984603e-05,0.0003442530578467995,8.976781828096136e-06,0.0001458113983971998
../data/VOCdevkit/VOC2012\JPEGImages\2010_002814.jpg,1.667872493271716e-05,0.999921441078186,0.0003504314227029681,0.00010854090942302719,0.013914334587752819,0.008197057992219925,0.03375015780329704,0.0002344002714380622,0.000997027033008635,0.002632676623761654,6.760992164345225e-06,0.0002451744512654841,0.00016734002565499395,0.00017255575221497566,0.002188418060541153,0.0017789900302886963,0.0021034760866314173,0.00022357255511451513,0.00019378420256543905,5.790588602394564e-06
../data/VOCdevkit/VOC2012\JPEGImages\2010_002817.jpg,9.680352377472445e-06,0.00029839397757314146,0.00020622220472432673,5.9197252994636074e-05,0.030762355774641037,7.562861719634384e-05,0.0010128364665433764,0.037134114652872086,0.014403210952877998,0.003727365517988801,0.0029260055162012577,0.9769526720046997,0.002907403977587819,0.0003881721349898726,0.9825822114944458,0.019357364624738693,9.045230399351567e-05,0.41760537028312683,3.0903676815796643e-05,0.0018520408775657415
../data/VOCdevkit/VOC2012\JPEGImages\2010_002822.jpg,5.34653700015042e-05,0.004821388982236385,0.00012345613504294306,0.00850625429302454,0.005916498601436615,0.00042607748764567077,0.015911132097244263,0.0009878131095319986,0.0023566654417663813,0.0007828246452845633,0.000357088225428015,0.01994633860886097,0.9066096544265747,0.0006677823839709163,0.9807913303375244,0.02094409428536892,0.00038125066203065217,0.000312459102133289,0.0002651514078024775,0.0004667188331950456
../data/VOCdevkit/VOC2012\JPEGImages\2010_002824.jpg,1.8080161680700257e-05,9.108745871344581e-05,0.00014569050108548254,0.001126210205256939,0.0020760579500347376,0.00035316424327902496,0.006321686785668135,0.000726455298718065,0.004981128498911858,7.692183135077357e-05,0.0017150611383840442,0.9997991919517517,3.2547544833505526e-05,9.668610437074676e-05,0.000996323418803513,0.0004583786358125508,3.5422468499746174e-05,0.0013474526349455118,4.514535248745233e-05,9.01118983165361e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002827.jpg,0.06647063791751862,0.0010764847975224257,0.0006776981172151864,0.008251684717833996,0.0017079683020710945,0.009247462265193462,0.01101516094058752,0.00022362949675880373,0.0003170644340571016,7.778427971061319e-05,0.000427497347118333,6.100326936575584e-05,3.892376116709784e-05,0.00029767138767056167,0.0049988445825874805,0.0001767736248439178,0.0004271231882739812,9.031052468344569e-05,0.001300352392718196,0.0005450794124044478
../data/VOCdevkit/VOC2012\JPEGImages\2010_002840.jpg,1.660891757637728e-05,0.0004183753044344485,9.957930888049304e-05,0.0022285368759185076,0.0012863929150626063,0.00032566022127866745,0.015284613706171513,9.56619915086776e-05,0.0009863033192232251,0.00012658450577873737,0.00031605520052835345,0.0005242359475232661,6.15809767623432e-05,0.0013174200430512428,0.1018664613366127,0.0033400151878595352,0.0013141937088221312,3.734858910320327e-05,0.9948327541351318,0.0003915213455911726
../data/VOCdevkit/VOC2012\JPEGImages\2010_002845.jpg,8.280509064206854e-05,2.036448677245062e-05,7.828605157556012e-05,8.205488848034292e-05,0.0032226406037807465,5.148976924829185e-05,0.00015350749890785664,0.9920929074287415,0.00047640508273616433,0.00017382849182467908,0.0034913471899926662,0.03658432140946388,5.942201823927462e-05,4.2065261368406937e-05,0.00033428557799197733,0.0007369922823272645,0.01344654243439436,0.0006553276907652617,1.4252178743845434e-06,8.555322710890323e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002853.jpg,2.3276053980225697e-05,0.0007711932994425297,6.275260966503993e-05,7.41168696549721e-05,0.004244073294103146,0.0003099907480645925,0.07711286842823029,0.0011006041895598173,0.0026546483859419823,8.360152423847467e-05,2.17613487620838e-05,0.008652341552078724,0.0006141502526588738,0.0003549219109117985,0.9905919432640076,0.00317739462479949,3.0351633540703915e-05,0.0014863754622638226,0.013477826490998268,0.03867520019412041
../data/VOCdevkit/VOC2012\JPEGImages\2010_002854.jpg,0.0005963555304333568,9.154217696050182e-05,0.9855448603630066,0.019898992031812668,0.00016151467571035028,0.00023434398462995887,0.0007346334168687463,5.346649413695559e-05,0.000108881235064473,1.8848795662051998e-05,0.0006222841911949217,0.0007568005821667612,0.0004114442563150078,0.00014395399193745106,0.008141202852129936,3.28037203871645e-05,0.005947569385170937,2.334801683900878e-05,9.99399162537884e-06,0.00014134153025224805
../data/VOCdevkit/VOC2012\JPEGImages\2010_002858.jpg,0.0007288192282430828,3.2634507078910246e-05,0.004100174643099308,0.00016842519107740372,0.9119099974632263,2.0819152268813923e-05,0.0014826123369857669,0.022355712950229645,0.007562778890132904,4.95200656587258e-05,0.02646907977759838,2.238589513581246e-05,4.757324859383516e-06,0.00012565666111186147,0.02526923269033432,8.966676250565797e-05,0.00010734025272540748,0.0008017844520509243,4.1139635868603364e-05,0.002026456408202648
../data/VOCdevkit/VOC2012\JPEGImages\2010_002860.jpg,2.805518533932627e-06,0.0002532398793846369,0.00021952553652226925,7.072662265272811e-05,0.11536677181720734,7.772088429192081e-05,7.8052886237856e-05,0.0930723026394844,0.058369580656290054,3.384198498679325e-05,0.029764782637357712,0.0005060355179011822,6.248169665923342e-05,2.367765409871936e-05,0.9966018199920654,0.3814677298069,0.0001796582801034674,0.20999091863632202,1.655992127780337e-05,0.01436622254550457
../data/VOCdevkit/VOC2012\JPEGImages\2010_002864.jpg,0.011561434715986252,0.04609993100166321,0.004945460706949234,0.00227436819113791,0.007047382649034262,0.0004041440843138844,0.0037928661331534386,1.5397041352116503e-05,1.8990142052643932e-05,8.155929390341043e-05,2.2390358935808763e-05,0.0008136321557685733,0.0005712247802875936,0.008662409149110317,0.9999536275863647,3.6261659261072055e-05,0.00051050481852144,0.00017219220171682537,5.5281780078075826e-05,0.0002151144581148401
../data/VOCdevkit/VOC2012\JPEGImages\2010_002868.jpg,6.79494405630976e-05,0.017589198425412178,0.0002984562888741493,0.0014442639658227563,0.0002070874033961445,0.9997667670249939,0.5135542154312134,0.0006452607922255993,9.188411786453798e-05,8.253304258687422e-05,8.431093738181517e-05,0.0038304689805954695,0.00019434040586929768,0.0019045114750042558,0.7208021879196167,0.0017683448968455195,0.00030810062889941037,0.0001411163539160043,0.0006351821357384324,0.00011963621363975108
../data/VOCdevkit/VOC2012\JPEGImages\2010_002871.jpg,2.5004186454680166e-07,0.0008469493477605283,0.0009520152816548944,0.0003163922519888729,0.008236628025770187,0.0001337018475169316,0.002695246832445264,0.000434533110819757,0.08111713826656342,0.0012558551970869303,0.006012346129864454,0.00022682049893774092,0.00039426900912076235,0.001029660808853805,1.0,0.02428620122373104,0.003152643796056509,0.0005418987711891532,5.247412991593592e-05,0.0004997793585062027
../data/VOCdevkit/VOC2012\JPEGImages\2010_002873.jpg,0.001371327438391745,0.0005867595318704844,0.9892714023590088,0.014333438128232956,0.0024383002892136574,0.0009213686571456492,0.007150913123041391,4.368301961221732e-05,0.00013178575318306684,0.00012035526015097275,0.0008680520695634186,0.001902625197544694,4.461524440557696e-05,0.00045582183520309627,0.0009838917758315802,0.000439893250586465,5.228008012636565e-05,0.00010508139530429617,6.210561696207151e-05,8.010885358089581e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002876.jpg,6.43400926492177e-05,2.5539293346810155e-05,0.0007719601271674037,0.0001599148235982284,9.079364826902747e-05,2.0989100448787212e-05,0.00035707102506421506,0.9985781908035278,0.0009455817053094506,2.3385231543215923e-05,0.0002651521936058998,0.0032559032551944256,1.0357878636568785e-05,4.256129250279628e-05,6.672409654129297e-05,0.0008499074028804898,9.69987922871951e-06,0.0005716305458918214,4.844016075367108e-06,0.00013131134619470686
../data/VOCdevkit/VOC2012\JPEGImages\2010_002877.jpg,2.5130026187980548e-05,0.001797066768631339,0.001145959715358913,0.007062059827148914,0.07162223011255264,0.0013429749524220824,0.0031692839693278074,0.0010002022609114647,0.744396448135376,0.00041463517118245363,0.3351128399372101,0.0013861714396625757,0.0005634172703139484,0.0042418669909238815,0.9915593266487122,0.015570762567222118,0.0009107122896239161,0.001089586759917438,0.0002149284991901368,0.006006263196468353
../data/VOCdevkit/VOC2012\JPEGImages\2010_002879.jpg,2.1705302515329095e-06,0.0009078125585801899,0.0003734956553671509,2.5430679670535028e-05,0.057954806834459305,5.6427019444527104e-05,0.0008731035050004721,0.06480134278535843,0.009207634255290031,0.0004216835950501263,0.0005483503919094801,0.03798473998904228,0.0016319443238899112,0.004999691620469093,0.9991146922111511,0.0006480751326307654,0.0005364223616197705,0.033428773283958435,2.3160523596743587e-06,0.001651706756092608
../data/VOCdevkit/VOC2012\JPEGImages\2010_002881.jpg,0.00017997615213971585,0.002991412067785859,0.0007975753978826106,0.0011117910034954548,0.09774037450551987,7.048323459457606e-05,0.030887579545378685,0.00042762409429997206,0.06752026826143265,0.002054025186225772,0.00031239891541190445,0.010066172108054161,0.0008651979151181877,0.0011018604272976518,0.9402797222137451,0.0013571706367656589,0.004203888587653637,0.003622490679845214,0.000305283727357164,0.0005544688319787383
../data/VOCdevkit/VOC2012\JPEGImages\2010_002887.jpg,1.8684736460272688e-06,4.625054862117395e-05,0.000358333985786885,0.00011354502203175798,0.0012721434468403459,1.7469590602559038e-05,0.0067845857702195644,0.00011553321382962167,0.003223129315301776,0.001829751767218113,0.00017000640218611807,0.9994805455207825,0.003352285362780094,1.9102955775451846e-05,0.0018347251461818814,0.003953610081225634,3.3013216125254985e-06,0.0029929340817034245,1.0781791388581041e-05,3.9554004615638405e-05
../data/VOCdevkit/VOC2012\JPEGImages\2010_002900.jpg,2.7078931452706456e-05,6.36989570921287e-05,5.0837345042964444e-05,9.315543138654903e-05,0.00015628489200025797,5.7830216974252835e-05,0.00028672750340774655,0.9994441866874695,0.0009275992633774877,1.5757475921418518e-05,0.00012343765411060303,0.001188591937534511,0.00013684688019566238,0.0004527278069872409,0.00028912530979141593,0.0009185610106214881,4.161963443038985e-05,0.002474159700796008,6.418731572921388e-06,4.350342715042643e-05
